fine_id,car_id,date,violation,amount,status
3939,165,2024-08-25,Нарушение правил парковки (12.19 КоАП),1500,оплачен
3940,150,2024-06-16,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
3941,112,2023-10-04,Нарушение правил парковки (12.19 КоАП),1500,оплачен
3942,1069,2024-07-19,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3943,908,2024-05-13,Непристегнутый ремень (12.6 КоАП),1000,оплачен
3944,104,2025-02-06,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
3945,574,2023-07-16,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3946,903,2024-07-15,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
3947,801,2024-04-30,Нарушение правил парковки (12.19 КоАП),1500,оплачен
3948,287,2025-08-21,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
3949,267,2025-05-28,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
3950,40,2023-11-07,Нарушение правил парковки (12.19 КоАП),1500,оплачен
3951,1008,2024-07-12,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
3952,788,2024-04-23,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
3953,1158,2023-04-27,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3954,137,2025-08-10,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
3955,47,2025-06-28,Нарушение правил парковки (12.19 КоАП),1500,оплачен
3956,1093,2024-07-23,Непристегнутый ремень (12.6 КоАП),1000,оплачен
3957,407,2025-09-07,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3958,183,2025-01-11,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
3959,733,2023-06-13,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
3960,415,2025-02-14,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3961,223,2024-06-05,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
3962,951,2026-01-28,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
3963,209,2023-10-25,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3964,1,2024-07-30,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3965,865,2024-08-02,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3966,651,2023-12-19,Непристегнутый ремень (12.6 КоАП),1000,оплачен
3967,1119,2024-11-07,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
3968,771,2026-03-31,Нарушение правил парковки (12.19 КоАП),1500,оплачен
3969,917,2023-07-10,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3970,608,2025-09-22,Непристегнутый ремень (12.6 КоАП),1000,оплачен
3971,101,2026-03-11,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
3972,1186,2024-12-06,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3973,811,2025-10-09,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3974,194,2024-02-16,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
3975,109,2024-05-13,Нарушение правил парковки (12.19 КоАП),1500,оплачен
3976,513,2025-06-03,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
3977,964,2024-09-20,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
3978,949,2026-04-14,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
3979,1052,2025-05-17,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
3980,154,2025-10-01,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
3981,189,2026-03-19,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
3982,1099,2023-07-08,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
3983,397,2023-09-27,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
3984,352,2024-09-12,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
3985,1007,2024-10-27,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
3986,897,2023-05-19,Непристегнутый ремень (12.6 КоАП),1000,оплачен
3987,475,2025-07-24,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
3988,498,2025-08-18,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
3989,363,2023-04-25,Непристегнутый ремень (12.6 КоАП),1000,оплачен
3990,837,2025-02-16,Нарушение правил парковки (12.19 КоАП),1500,оплачен
3991,1173,2024-03-02,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
3992,1010,2025-09-29,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
3993,1116,2024-10-02,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
3994,825,2025-07-10,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
3995,929,2024-07-14,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
3996,825,2024-09-21,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
3997,484,2024-06-18,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,не оплачен
3998,301,2024-10-14,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
3999,748,2023-05-04,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
4000,1108,2025-12-23,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
4001,370,2024-09-03,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
4002,672,2026-02-12,Нарушение правил парковки (12.19 КоАП),1500,оплачен
4003,806,2026-01-20,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
4004,31,2024-01-30,Нарушение правил парковки (12.19 КоАП),1500,не оплачен
4005,917,2025-11-15,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
4006,830,2024-12-18,Нарушение правил парковки (12.19 КоАП),1500,оплачен
4007,1071,2024-10-09,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
4008,149,2024-04-29,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
4009,671,2025-05-12,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
4010,81,2023-07-04,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
4011,550,2024-05-22,Непристегнутый ремень (12.6 КоАП),1000,оплачен
4012,1110,2025-04-29,Непристегнутый ремень (12.6 КоАП),1000,оплачен
4013,34,2025-01-21,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
4014,78,2025-06-12,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
4015,471,2023-07-28,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
4016,888,2025-11-23,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
4017,514,2025-08-29,Непристегнутый ремень (12.6 КоАП),1000,оплачен
4018,267,2024-10-25,Нарушение правил парковки (12.19 КоАП),1500,оплачен
4019,692,2024-12-29,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
4020,1049,2025-08-22,Непристегнутый ремень (12.6 КоАП),1000,оплачен
4021,173,2024-04-23,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
4022,1118,2024-08-21,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
4023,904,2023-07-17,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
4024,482,2024-10-27,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
4025,917,2023-09-22,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
4026,1105,2025-07-18,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
4027,54,2024-04-26,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,не оплачен
4028,563,2024-06-26,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
4029,131,2024-08-14,Превышение скорости (12.9 ч.2 КоАП),500,не оплачен
4030,1014,2023-06-09,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
4031,788,2024-02-01,Выезд на встречную полосу (12.15 ч.4 КоАП),5000,оплачен
4032,1177,2025-04-04,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
4033,1019,2024-11-06,Непристегнутый ремень (12.6 КоАП),1000,не оплачен
4034,266,2024-11-07,Проезд на запрещающий сигнал (12.12 ч.1 КоАП),1000,оплачен
4035,402,2024-06-03,Непристегнутый ремень (12.6 КоАП),1000,оплачен
4036,1090,2026-01-03,Превышение скорости (12.9 ч.2 КоАП),500,оплачен
4037,2,2025-05-24,Непристегнутый ремень (12.6 КоАП),1000,оплачен
